 # PROCESS #
 # Power Reactor Optimisation Code #
 # PROCESS #
 # Power Reactor Optimisation Code #
 PROCESS_version_number__________________________________________________ (procver)_____________________     "3.0.2   R"
 Divertor_coil_power_supplies_(MW)_______________________________________ (bdvmw)_______________________      0.0000E+00    
 Cryoplant_electric_power_(MW)___________________________________________ (crymw)_______________________      4.7356E+01 OP 
 Primary_coolant_pumps_(MW)______________________________________________ (htpmw..)_____________________      1.3082E+02 OP 
 PF_coil_power_supplies_(MW)_____________________________________________ (ppfmw)_______________________      1.5025E+02 OP 
 TF_coil_power_supplies_(MW)_____________________________________________ (ptfmw)_______________________      7.0962E+00 OP 
 Plasma_heating_supplies_(MW)____________________________________________ (pheatingmw)__________________      3.0491E+02 OP 
 Tritium_processing_(MW)_________________________________________________ (trithtmw..)__________________      1.6000E+01    
 Vacuum_pumps__(MW)______________________________________________________ (vachtmw..)___________________      5.0000E-01    
 Total_pulsed_power_(MW)_________________________________________________ (pacpmw)______________________      9.2404E+02 OP 
 Total_base_power_required_at_all_times_(MW)_____________________________ (fcsht)_______________________      2.6711E+02 OP 
 # Cryogenics #
 Conduction_and_radiation_heat_loads_on_cryogenic_components_(MW)________ (qss/1.0d6)___________________      4.5020E-03 OP 
 Nuclear_heating_of_cryogenic_components_(MW)____________________________ (qnuc/1.0d6)__________________      2.8399E-01 OP 
 AC_losses_in_cryogenic_components_(MW)__________________________________ (qac/1.0d6)___________________      3.1204E-03 OP 
 Resistive_losses_in_current_leads_(MW)__________________________________ (qcl/1.0d6)___________________      1.9422E-02 OP 
 45%_allowance_for_heat_loads_in_transfer_lines,_storage_tanks_etc_(MW)__ (qmisc/1.0d6)_________________      1.3997E-01 OP 
 Sum_=_Total_heat_removal_at_cryogenic_temperatures_(tfcoil_variables.tmp (helpow_+_helpow_cryal/1.0d6)_      4.5101E-01 OP 
 Temperature_of_cryogenic_superconducting_components_(K)_________________ (tmpcry)______________________      2.0000E+01    
 Temperature_of_cryogenic_aluminium_components_(K)_______________________ (tcoolin)_____________________      3.1315E+02    
 Efficiency_(figure_of_merit)_of_cryogenic_plant_is_13%_of_ideal_Carnot_v ______________________________      9.5238E-03 OP 
 Efficiency_(figure_of_merit)_of_cryogenic_aluminium_plant_is_40%_of_idea ______________________________     -2.0203E+00 OP 
 Electric_power_for_cryogenic_plant_(MW)_________________________________ (crypmw)______________________      4.7356E+01 OP 
 # Plant Power / Heat Transport Balance #
 Neutron_power_multiplication_in_blanket_________________________________ (emult)_______________________      1.2690E+00    
 Double_Null_Divertor_area_fraction_of_whole_toroid_surface______________ (2*fdiv)______________________      2.3000E-01    
 H/CD_apparatus_+_diagnostics_area_fraction______________________________ (fhcd)________________________      0.0000E+00    
 First_wall_area_fraction________________________________________________ (1-2fdiv-fhcd)________________      7.7000E-01    
 Switch_for_pumping_of_primary_coolant___________________________________ (primary_pumping)_____________              3    
 Mechanical_pumping_power_for_FW_cooling_loop_including_heat_exchanger_(M (htpmw_fw)____________________      0.0000E+00 OP 
 Mechanical_pumping_power_for_blanket_cooling_loop_including_heat_exchang (htpmw_blkt)__________________      0.0000E+00 OP 
 Mechanical_pumping_power_for_FW_and_blanket_cooling_loop_including_heat_ (htpmw_fw_blkt)_______________      1.2025E+02 OP 
 Mechanical_pumping_power_for_divertor_(MW)______________________________ (htpmw_div)___________________      2.8914E+00 OP 
 Mechanical_pumping_power_for_shield_and_vacuum_vessel_(MW)______________ (htpmw_shld)__________________      1.1430E+00 OP 
 Electrical_pumping_power_for_FW_and_blanket_(MW)________________________ (htpmwe_fw_blkt)______________      1.2658E+02 OP 
 Electrical_pumping_power_for_shield_(MW)________________________________ (htpmwe_shld)_________________      1.2031E+00 OP 
 Electrical_pumping_power_for_divertor_(MW)______________________________ (htpmwe_div)__________________      3.0436E+00 OP 
 Total_electrical_pumping_power_for_primary_coolant_(MW)_________________ (htpmw)_______________________      1.3082E+02 OP 
 Coolant_pump_power_/_non-pumping_thermal_power_in_shield________________ (fpumpshld)___________________      5.0000E-03    
 Coolant_pump_power_/_non-pumping_thermal_power_in_divertor______________ (fpumpdiv)____________________      5.0000E-03    
 Electrical_efficiency_of_heat_transport_coolant_pumps___________________ (etahtp)______________________      9.5000E-01    
 Thermal_to_electric_conversion_efficiency_of_the_power_conversion_cycle_ (etath)_______________________      4.0000E-01    
 Fraction_of_total_high-grade_thermal_power_to_divertor__________________ (pdivfraction)________________      2.6419E-01    
 Total_power_leaving_reactor_(across_vacuum_vessel_boundary)_(MW)________ ______________________________      2.1833E+03    
 Heat_removal_from_cryogenic_plant_(MW)__________________________________ (crypmw)______________________      4.7356E+01    
 Heat_removal_from_facilities_(MW)_______________________________________ (fachtmw)_____________________      2.6711E+02    
 Coolant_pumping_efficiency_losses_(MW)__________________________________ (htpsecmw)____________________      6.5411E+00    
 Heat_removal_from_injection_power_(MW)__________________________________ (pinjht)______________________      1.6770E+02    
 Heat_removal_from_tritium_plant_(MW)____________________________________ (trithtmw)____________________      1.6000E+01    
 Heat_removal_from_vacuum_pumps_(MW)_____________________________________ (vachtmw)_____________________      5.0000E-01    
 TF_coil_resistive_power_(MW)____________________________________________ (tfcmw)_______________________      0.0000E+00    
 Total_low-grade_thermal_power_(MW)______________________________________ (psechtmw)____________________      5.1335E+02    
 Total_High-grade_thermal_power_(MW)_____________________________________ (pthermmw)____________________      2.1999E+03    
 Number_of_primary_heat_exchangers_______________________________________ (nphx)________________________              3 OP 
 Transport_power_from_scaling_law_(MW)___________________________________ (pscalingmw)__________________      2.9848E+02    
 Radiation_power_from_inside_"coreradius"_(MW)___________________________ (pcoreradmw.)_________________      1.5748E+02    
 Total_(MW)______________________________________________________________ ______________________________      4.5595E+02    
 Alpha_power_deposited_in_plasma_(MW)____________________________________ (falpha*palpmw)_______________      3.2566E+02    
 Power_from_charged_products_of_DD_and/or_D-He3_fusion_(MW)______________ (pchargemw.)__________________      1.2470E+00    
 Ohmic_heating_(MW)______________________________________________________ (pohmmw.)_____________________      2.1945E-10    
 Injected_power_deposited_in_plasma_(MW)_________________________________ (pinjmw)______________________      1.3721E+02    
 Total_(MW)______________________________________________________________ ______________________________      4.6411E+02    
 Fusion_power_(MW)_______________________________________________________ (powfmw)______________________      1.7159E+03    
 Power_from_energy_multiplication_in_blanket_and_shield_(MW)_____________ (emultmw)_____________________      2.2258E+02    
 Injected_power_(MW)_____________________________________________________ (pinjmw.)_____________________      1.3721E+02    
 Ohmic_power_(MW)________________________________________________________ (pohmmw.)_____________________      2.1945E-10    
 Power_deposited_in_primary_coolant_by_pump_(MW)_________________________ (htpmw_mech)__________________      1.2428E+02    
 Total_(MW)______________________________________________________________ ______________________________      2.2000E+03    
 Heat_extracted_from_first_wall_and_blanket_(MW)_________________________ (pthermfw_blkt)_______________      1.3890E+03    
 Heat_extracted_from_shield__(MW)________________________________________ (pthermshld)__________________      2.2973E+02    
 Heat_extracted_from_divertor_(MW)_______________________________________ (pthermdiv)___________________      5.8118E+02    
 Nuclear_and_photon_power_lost_to_H/CD_system_(MW)_______________________ (psechcd)_____________________      0.0000E+00    
 Nuclear_power_lost_to_TF_(MW)___________________________________________ (ptfnuc)______________________      2.8399E-01    
 Total_(MW)______________________________________________________________ ______________________________      2.2002E+03    
 Net_electric_power_output(MW)___________________________________________ (pnetelmw.)___________________      1.0539E+02    
 Required_Net_electric_power_output(MW)__________________________________ (pnetelin)____________________      1.0000E+03    
 Electric_power_for_heating_and_current_drive_(MW)_______________________ (pinjwp)______________________      3.0491E+02    
 Electric_power_for_primary_coolant_pumps_(MW)___________________________ (htpmw)_______________________      1.3082E+02    
 Electric_power_for_vacuum_pumps_(MW)____________________________________ (vachtmw)_____________________      5.0000E-01    
 Electric_power_for_tritium_plant_(MW)___________________________________ (trithtmw)____________________      1.6000E+01    
 Electric_power_for_cryoplant_(MW)_______________________________________ (crypmw)______________________      4.7356E+01    
 Electric_power_for_TF_coils_(MW)________________________________________ (tfacpd)______________________      7.0962E+00    
 Electric_power_for_PF_coils_(MW)________________________________________ (pfwpmw)______________________      7.6423E-01    
 All_other_internal_electric_power_requirements_(MW)_____________________ (fachtmw)_____________________      2.6711E+02    
 Total_(MW)______________________________________________________________ (tot_plant_power)_____________      8.7995E+02    
 Total_(MW)______________________________________________________________ ______________________________      8.7995E+02    
 Gross_electrical_output*_(MW)___________________________________________ (pgrossmw)____________________      8.7995E+02    
 Fusion_power_(MW)_______________________________________________________ (powfmw)______________________      1.7159E+03    
 Power_from_energy_multiplication_in_blanket_and_shield_(MW)_____________ (emultmw)_____________________      2.2258E+02    
 Total_(MW)______________________________________________________________ ______________________________      1.9385E+03    
 Net_electrical_output_(MW)	_____________________________________________ (pnetelmw)____________________      1.0539E+02    
 Heat_rejected_by_main_power_conversion_circuit_(MW)_____________________ (rejected_main)_______________      1.3199E+03    
 Heat_rejected_by_other_cooling_circuits_(MW)____________________________ (psechtmw)____________________      5.1335E+02    
 Total_(MW)______________________________________________________________ ______________________________      1.9387E+03    
 Net_electric_power_/_total_nuclear_power_(%)____________________________ (pnetelmw/(powfmw+emultmw)____      5.4368E+00    
 Net_electric_power_/_total_fusion_power_(%)_____________________________ (pnetelmw/powfmw)_____________      6.1420E+00    
 Gross_electric_power*_/_high_grade_heat_(%)_____________________________ (etath)_______________________      4.0000E+01    
 Recirculating_power_fraction____________________________________________ (cirpowfr)____________________      8.8023E-01    
 # Water usage during plant operation (secondary cooling) #
 Volume_used_in_cooling_tower_(m3/day)___________________________________ (waterusetower)_______________      5.6116E+04 OP 
 Volume_used_in_recirculating_water_system_(m3/day)______________________ (wateruserecirc)______________      1.8828E+04 OP 
 Volume_used_in_once-through_water_system_(m3/day)_______________________ (wateruseonethru)_____________      1.8452E+06 OP 
 # Errors and Warnings #
 # Errors and Warnings #
 PROCESS_error_status_flag_______________________________________________ (error_status)________________              2    
 Final_error_identifier__________________________________________________ (error_id)____________________            277    
 # End of PROCESS Output #
 # End of PROCESS Output #
 # Copy of PROCESS Input Follows #
***********************************************
*--------------------------------------------------*


*---------------Constraint Equations---------------*

icc = 1 * Beta
icc = 2 * Global power balance
icc = 9 * Fusion power upper limit
icc = 5 * Density upper limit
icc = 24 * Beta upper limit
icc = 15 * LH power threshold limit
icc = 62 * taup
icc = 81 * Ne
icc = 17 * Radiation fraction upper limit
icc = 64 * Zeff less than or equal to zeffmax
icc = 56 * Pseparatrix
icc = 33 * I_op
icc = 31 * TF coil case stress upper limit
icc = 32 * TF coil conduit stress upper limit
icc = 11 * Radial build
icc = 67 * Simple Radiation Wall load limit
icc = 30 * Injection power upper limit
icc = 46 * Equation for Ip

*---------------Iteration Variables----------------*

ixc = 4 * te
boundl(4) = 8.0
boundu(4) = 25.0
ixc = 5 * beta
boundl(5) = 0.01
boundu(5) = 1.0
ixc = 6 * dene
boundl(6) = 0.9d+20
boundu(6) = 5.0d+20
ixc = 9 * fdene
boundl(9) = 0.1
boundu(9) = 1.0
ixc = 10 * hfact
boundl(10) = 0.8
boundu(10) = 1.61
ixc = 18 * q
boundl(18) = 3.0
boundu(18) = 20.0
ixc = 28 * fradpwr
boundu(28) = 1.0
ixc = 29 * bore
boundl(29) = 0.1499
boundu(29) = 0.151
ixc = 36 * fbetatry
boundl(36) = 0.01
boundu(36) = 1.0
ixc = 48 * fstrcase
boundl(48) = 0.01
boundu(48) = 10.0
ixc = 49 * fstrcond
boundu(49) = 10.0
ixc = 50 * fiooic
boundl(50) = 0.6599
boundu(50) = 0.66
ixc = 57 * thkcas
boundl(57) = 0.26
boundu(57) = 0.2601
ixc = 72 * fipir
ixc = 93 * shldith
boundl(93) = 0.4
boundu(93) = 0.426
ixc = 97 * fpsepr
boundl(97) = 0.01
boundu(97) = 1.2
ixc = 103 * flhthresh
ixc = 109 * ralpne
boundl(109) = 0.001
boundu(109) = 1.0
ixc = 110 * ftaulimit
boundl(110) = 0.01
boundu(110) = 1.0
ixc = 116 * fradwall
boundl(116) = 0.01
boundu(116) = 1.0
ixc = 135 * fimp(13)
ixc = 140 * dr_tf_wp
boundl(140) = 0.3
boundu(140) = 0.8
ixc = 145 * fgwped
boundl(145) = 0.1
boundu(145) = 1.0
ixc = 152 * fgwsep
boundl(152) = 0.001
boundu(152) = 0.1
ixc = 154 * fne0
boundu(154) = 0.99
ixc = 170 * beta_div
boundl(170) = 0.1
boundu(170) = 5.0

*---------------Cs Fatigue Variables---------------*


*------------------- Costs 1990--------------------*


*------------------- Costs 2015--------------------*


*-----------------Blanket Library------------------*


*----------------------Build-----------------------*


*-----------------Build Variables------------------*

blnkith  = 0.0 * inboard blanket thickness (m); (calculated if `blktmodel>0`) (=0;0 if `iblnkith=0`)
blnkoth  = 1.33 * outboard blanket thickness (m); calculated if `blktmodel>0`
bore     = 0.15001 * central solenoid inboard radius (m) (`iteration variable 29`)
d_vv_in  = 0.0 * vacuum vessel inboard thickness (TF coil / shield) (m)
d_vv_out = 0.3 * vacuum vessel outboard thickness (TF coil / shield) (m)
d_vv_top = 0.3 * vacuum vessel topside thickness (TF coil / shield) (m) (= d_vv_bot if double-null)
d_vv_bot = 0.3 * vacuum vessel underside thickness (TF coil / shield) (m)
fseppc   = 0.631655d8 * Separation force in CS coil pre-compression structure
gapds    = 0.01 * gap between inboard vacuum vessel and thermal shield (m) (`iteration variable 61`)
gapoh    = 0.0 * gap between central solenoid and TF coil (m) (`iteration variable 42`)
gapomin  = 0.0 * minimum gap between outboard vacuum vessel and TF coil (m) (`iteration variable 31`)
iohcl    = 0 * Switch for existence of central solenoid;
iprecomp = 1 * Switch for existence of central solenoid pre-compression structure;
tf_in_cs = 1 * Switch for placing the TF coil inside the CS
ohcth    = 0.1 * Central solenoid thickness (m) (`iteration variable 16`)
i_r_cp_top = 2 * Switch selecting the he parametrization of the outer radius of the top of the CP part of the TF coil
scrapli  = 0.1 * Gap between plasma and first wall; inboard side (m) (if `iscrp=1`)
scraplo  = 0.01 * Gap between plasma and first wall; outboard side (m) (if `iscrp=1`)
shldith  = 0.41569 * inboard shield thickness (m) (`iteration variable 93`)
shldlth  = 0.7 * lower (under divertor) shield thickness (m)
shldoth  = 0.3 * outboard shield thickness (m) (`iteration variable 94`)
shldtth  = 0.3 * upper/lower shield thickness (m); calculated if `blktmodel > 0` (= shldlth if double-null)
sigallpc = 4.6d8 * allowable stress in CSpre-compression structure (Pa)
tfootfi  = 1.0 * TF coil outboard leg / inboard leg radial thickness
tftsgap  = 0.01 * Minimum metal-to-metal gap between TF coil and thermal shield (m)
thshield_ib = 0.034 * TF-VV thermal shield thickness; inboard (m)
thshield_ob = 0.0625 * TF-VV thermal shield thickness; outboard (m)
thshield_vb = 0.0625 * TF-VV thermal shield thickness; vertical build (m)
vgap2    = 2.0 * vertical gap between vacuum vessel and thermal shields (m)
vgap     = 0.0001 * vertical gap between x-point and divertor (m) (if = 0; it is calculated)
vvblgap  = 0.01 * gap between vacuum vessel and blanket (m)

*---------------Buildings Variables----------------*

i_bldgs_size = 1 * switch between routines estimating building sizes (0 = default; 1 = updated)

*-----------------Ccfe Hcpb Module-----------------*


*---------------Const And Precisions---------------*


*--------------------Constants---------------------*


*---------------Constraint Variables---------------*

fbetatry = 0.79569 * f-value for beta limit (`constraint equation 24`; `iteration variable 36`)
fdene    = 0.86394 * f-value for density limit (`constraint equation 5`; `iteration variable 9`)
ffuspow  = 1.0 * f-value for maximum fusion power (`constraint equation 9`; `iteration variable 26`)
fiooic   = 0.6599 * f-value for TF coil operating current / critical current ratio
fipir    = 0.58476 * f-value for Ip/Irod upper limit
flhthresh = 2.7291 * f-value for L-H power threshold (`constraint equation 15`; `iteration variable 103`)
fpinj    = 1.0 * f-value for injection power (`constraint equation 30`; `iteration variable 46`)
fpsepr   = 1.0295 * f-value for maximum Psep/R limit (`constraint equation 56`; `iteration variable 97`)
fradpwr  = 0.68431 * f-value for core radiation power limit (`constraint equation 17`; `iteration variable 28`)
fradwall = 0.67957 * f-value for upper limit on radiation wall load (`constr; equ; 67`; `iteration variable 116`)
fstrcase = 0.51781 * f-value for maximum TF coil case Tresca yield criterion
fstrcond = 1.2949 * f-value for maxiumum TF coil conduit Tresca yield criterion
maxradwallload = 0.8 * Maximum permitted radiation wall load (MW/m^2) (`constraint equation 67`)
peakfactrad = 1.0 * peaking factor for radiation wall load (`constraint equation 67`)
powfmax  = 1680.0 * maximum fusion power (MW) (`constraint equation 9`)
pseprmax = 40.04 * maximum ratio of power crossing the separatrix to plasma major radius (Psep/R) (MW/m)
taulimit = 5.0 * Lower limit on taup/taueff the ratio of alpha particle to energy confinement
ftaulimit = 0.94688 * f-value for lower limit on taup/taueff the ratio of alpha particle to energy
zeffmax  = 2.72 * maximum value for Zeff (`constraint equation 64`)

*-------------------Constraints--------------------*


*------------------Cost Variables------------------*

abktflnc = 9.0 * allowable first wall/blanket neutron fluence (MW-yr/m2) (`blktmodel=0`)
adivflnc = 1.9 * allowable divertor heat fluence (MW-yr/m2)
cost_model = 2 * Switch for cost model;
cpstflnc = 20.0 * allowable ST centrepost neutron fluence (MW-yr/m2)
fcontng  = 0.15 * project contingency factor
fkind    = 1.0 * multiplier for Nth of a kind costs
iavail   = 0 * Switch for plant availability model;
ifueltyp = 0 * Switch for fuel type;
lsa      = 2 * Level of safety assurance switch (generally; use 3 or 4);
output_costs = 1 * Switch for costs output;

*----------------------Costs-----------------------*


*-------------Current Drive Variables--------------*

bscfmax  = 0.90 * maximum fraction of plasma current from bootstrap; if `bscfmax < 0`;
etaech   = 0.45 * ECH wall plug to injector efficiency
feffcd   = 1.0 * current drive efficiency fudge factor (`iteration variable 47`)
gamma_ecrh = 0.08 * User input ECRH gamma (1;0e20 A/(W m^2))
iefrf    = 13 * Switch for current drive efficiency model;
irfcd    = 1 * Switch for current drive calculation;
pinjalw  = 150.0 * maximum allowable value for injected power (MW) (`constraint equation 30`)

*-------------------Dcll Module--------------------*


*------------Define Iteration Variables------------*


*----------------Divertor Variables----------------*

beta_div = 0.5 * field line angle wrt divertor target plate (degrees)
divfix   = 1.227 * divertor structure vertical thickness (m)
i_hldiv  = 2 * switch for user input hldiv;

*------------------Error Handling------------------*


*-------------------Final Module-------------------*


*-------------------Fson Library-------------------*


*-------------------Fson Path M--------------------*


*------------------Fson String M-------------------*


*-------------------Fson Value M-------------------*


*----------------Function Evaluator----------------*


*--------------------Fw Module---------------------*


*-------------------Fwbs Module--------------------*


*------------------Fwbs Variables------------------*

fwbsshape = 1 * switch for first wall; blanket; shield and vacuum vessel shape;
fw_armour_thickness = 0.002 * first wall armour thickness [m]
iblanket = 1 * switch for blanket model;
iblnkith = 0 * switch for inboard blanket;
breeder_f = 0.37 * Volume ratio; Li4SiO4/(Be12Ti+Li4SiO4) (`iteration variable 108`)
breeder_multiplier = 0.124 * combined breeder/multipler fraction of blanket by volume
primary_pumping = 3 * Switch for pumping power for primary coolant (mechanical power only and peak first wall
secondary_cycle = 2 * Switch for power conversion cycle;
fwcoolant = helium * switch for first wall coolant (can be different from blanket coolant);
fw_wall  = 0.015 * wall thickness of first wall coolant channels [m]
afw      = 0.01 * radius of first wall cooling channels [m]
pitch    = 0.029 * pitch of first wall cooling channels [m]
fwinlet  = 673.15 * inlet temperature of first wall coolant [K]
fwoutlet = 873.15 * outlet temperature of first wall coolant [K]
fw_channel_length = 12.0 * Length of a single first wall channel (all in parallel) [m]
nblktmodpo = 8 * number of outboard blanket modules in poloidal direction (`secondary_cycle>1`)
nblktmodto = 32 * number of outboard blanket modules in toroidal direction (`secondary_cycle>1`)
ipump    = 0 * Switch for whether the FW and BB are on the same pump system
i_bb_liq = 1 * Switch for Liquid Metal Breeder Material
icooldual = 1 * Switch to specify whether breeding blanket is single-cooled or dual-coolant;
ifci     = 2 * Switch for Flow Channel Insert (FCI) type if liquid metal breeder blanket;
ims      = 1 * Switch for Multi Module Segment (MMS) or Single Modle Segment (SMS)
n_liq_recirc = 1 * Number of liquid metal breeder recirculations per day; for use with icooldual=1
blpressure_liq = 1.0d6 * blanket liquid metal breeder/coolant pressure [Pa]
inlet_temp_liq = 872.0 * Inlet (scan var 68) and Outlet (scan var 69) temperature of the liquid breeder/coolant [K]
outlet_temp_liq = 873.0 * Inlet (scan var 68) and Outlet (scan var 69) temperature of the liquid breeder/coolant [K]

*-----------------Global Variables-----------------*

runtitle = paiv-step, hts, spr-045-14 * short descriptive title for the run
maxcal   = 2000 * maximum number of VMCON iterations

*-------------Heat Transport Variables-------------*

baseel   = 48.85d6 * base plant electric load (W)
etath    = 0.40 * thermal to electric conversion efficiency if `secondary_cycle=2`; otherwise calculated;
ipowerflow = 0 * switch for power flow model;
pwpm2    = 125.0 * base AC power requirement per unit floor area (W/m2)
trithtmw = 16.0 * power required for tritium processing (MW)

*--------------------Ife Module--------------------*


*------------------Ife Variables-------------------*


*------------Impurity Radiation Module-------------*

coreradius = 0.75 * coreradius /0;6/ ; normalised radius defining the 'core' region
coreradiationfraction = 0.7 * coreradiationfraction /1;0/ ; fraction of radiation from 'core' region that is subtracted from the loss power
fimp(1) = 1.0
fimp(2) = 0.1
fimp(3) = 0.0
fimp(4) = 0.0
fimp(5) = 0.0
fimp(6) = 0.0
fimp(7) = 0.0
fimp(8) = 0.0
fimp(9) = 0.0
fimp(10) = 0.0
fimp(11) = 0.0
fimp(12) = 0.0
fimp(13) = 0.0005
fimp(14) = 5e-05

*-------------------Init Module--------------------*


*-------------------Main Module--------------------*


*------------------Maths Library-------------------*


*--------------Neoclassics Constants---------------*


*----------------Neoclassics Module----------------*


*---------------------Numerics---------------------*

ioptimz  = -2 * no optimisation
minmax   = 1 * 
epsvmc   = 1.0e-11 * epsvmc /1;0e-6/ ; error tolerance for VMCON

*----------------Pf Power Variables----------------*


*------------------Pfcoil Module-------------------*


*-----------------Pfcoil Variables-----------------*

cptdin   = 22000.0,22000.0,45000.0,45000.0,35000.0,35000.0,23000.0,23000.0,9000.0,9000.0 * peak current per turn input for PF coil i (A)
ipfloc   = 4,4,4,4,4 * Switch for location of PF coil group i;
ipfres   = 0 * switch for PF &amp; CS coil conductor type;
isumatpf = 9 * switch for superconductor material in PF coils;
ncls     = 2,2,2,2,2 * number of PF coils in group j
ngrp     = 5 * number of groups of PF coils; Symmetric coil pairs should all be in the same group
rjconpf  = 0.379e+06,0.379e+06,1.09e+07,1.09e+07,4.41e+06,4.41e+06,2.21e+06,2.21e+06,0.98e+06,0.98e+06 * average winding pack current density of PF coil i (A/m2) at time of peak
rref     = -0.725, 2.35, 1.625, 1.625, -0.175, 7.0D0, 7.0D0, 7.0D0, 7.0D0, 7.0D0 * PF coil radial positioning adjuster;
zref(1) = 4.25
zref(2) = 1.05
zref(3) = 3.175
zref(4) = 4.8
zref(5) = 4.75
zref(6) = 1.0
zref(7) = 1.0
zref(8) = 1.0
zref(9) = 1.0
zref(10) = 1.0

*-------------Physics Functions Module-------------*


*------------------Physics Module------------------*


*----------------Physics Variables-----------------*

alphaj   = 0.1 * current profile index (calculated from q_0; q if `iprofile=1`)
alphan   = 0.8 * density profile index
alphat   = 1.5 * temperature profile index
aspect   = 1.8 * aspect ratio (`iteration variable 1`)
beta     = 0.11503 * total plasma beta (`iteration variable 5`) (calculated if stellarator)
bt       = 3.2 * toroidal field on axis (T) (`iteration variable 2`)
dene     = 1.2276e+20 * electron density (/m3) (`iteration variable 6`)
dnbeta   = 4.5 * Troyon-like coefficient for beta scaling calculated
ftar     = 1 * fraction of power to the lower divertor in double null configuration
fgwped   = 0.10043 * fraction of Greenwald density to set as pedestal-top density; If `<0`; pedestal-top
fgwsep   = 0.099923 * fraction of Greenwald density to set as separatrix density; If `<0`; separatrix
fne0     = 0.081226 * f-value for the constraint ne(0) > ne(ped) (`constraint equation 81`)
hfact    = 1.0381 * H factor on energy confinement times; radiation corrected (`iteration variable 10`);
ibss     = 4 * switch for bootstrap current scaling
iculbl   = 3 * switch for beta limit scaling (`constraint equation 24`)
icurr    = 9 * switch for plasma current scaling to use
idia     = 2 * switch for diamagnetic current scaling
idensl   = 7 * switch for density limit to enforce (`constraint equation 5`)
ipedestal = 1 * switch for pedestal profiles;
ips      = 1 * switch for Pfirsch-Schlüter current scaling (issue #413);
rhopedn  = 0.95 * r/a of density pedestal (`ipedestal==1`)
rhopedt  = 0.925 * r/a of temperature pedestal (`ipedestal==1`)
tbeta    = 2.0 * temperature profile index beta  (`ipedestal==1)
teped    = 5.43 * electron temperature of pedestal (keV) (`ipedestal==1; ieped=0; calculated for ieped=1`)
tesep    = 0.16 * electron temperature at separatrix (keV) (`ipedestal==1`) calculated if reinke
iprofile = 0 * switch for current profile consistency;
ishape   = 0 * switch for plasma cross-sectional shape calculation;
itart    = 1 * switch for spherical tokamak (ST) models;
itartpf  = 1 * switch for Spherical Tokamak PF models;
kappa    = 2.99 * plasma separatrix elongation (calculated if `ishape = 1-5; 7 or 9-10`)
q        = 6.3065 * safety factor 'near' plasma edge (`iteration variable 18`) equal to q95
q0       = 2.86 * safety factor on axis
ralpne   = 0.063924 * thermal alpha density/electron density (`iteration variable 109`)
rli      = 0.27 * plasma normalised internal inductance (calculated from alphaj if `iprofile=1`)
rmajor   = 3.6 * plasma major radius (m) (`iteration variable 3`)
i_single_null = 0 * switch for single null / double null plasma;
ssync    = 0.7 * synchrotron wall reflectivity factor
te       = 9.5609 * volume averaged electron temperature (keV) (`iteration variable 4`)
tratio   = 1.064 * ion temperature / electron temperature(used to calculate ti if `tratio > 0;0`
triang   = 0.54 * plasma separatrix triangularity (calculated if `ishape = 1; 3-5 or 7`)

*----------------------Power-----------------------*


*------------Primary Pumping Variables-------------*

t_in_bb  = 673.15d0 * temperature in FW and blanket coolant at blanket entrance (`primary_pumping=3`) [K]
t_out_bb = 873.15d0 * temperature in FW and blanket coolant at blanket exit (`primary_pumping=3`) [K]
dp_he    = 4.3d5 * pressure drop in FW and blanket coolant including heat exchanger and pipes (`primary_pumping=3`) [Pa]

*------------------Process Input-------------------*


*------------------Process Output------------------*


*-----------------Profiles Module------------------*


*-----------------Pulse Variables------------------*

lpulse   = 0 * Switch for reactor model;

*-----------------Rebco Variables------------------*

rebco_thickness = 1.0e-6 * thickness of REBCO layer in tape (m) (`iteration variable 138`)
copper_thick = 20.0e-6 * thickness of copper layer in tape (m) (`iteration variable 139`)
hastelloy_thickness = 45.0e-6 * thickness of Hastelloy layer in tape (m)
tape_width = 0.012 * Mean width of tape (m)
tape_thickness = 6.6e-5 * thickness of tape; inc; all layers (hts; copper; substrate; etc;) (m)
copper_rrr = 100.0 * residual resistivity ratio copper in TF superconducting cable

*------------------Reinke Module-------------------*


*-----------------Reinke Variables-----------------*


*---------------Resistive Materials----------------*


*-------------------Scan Module--------------------*


*-----------------Sctfcoil Module------------------*


*----------------Startup Variables-----------------*


*------------Stellarator Configuration-------------*


*----------------Stellarator Module----------------*


*--------------Stellarator Variables---------------*


*---------------Structure Variables----------------*


*-----------------Tfcoil Variables-----------------*

sig_tf_case_max = 850.0e6 * Allowable maximum shear stress (Tresca criterion) in TF coil case (Pa)
sig_tf_wp_max = 700.0e6 * Allowable maximum shear stress (Tresca criterion) in TF coil conduit (Pa)
casthi_fraction = 1.0e-12 * inboard TF coil case plasma side thickness as a fraction of tfcth
casths_fraction = 0.65 * inboard TF coil sidewall case thickness as a fraction of tftort
t_turn_tf = 0.024 * TF coil turn edge length including turn insulation [m]
dhecoil  = 0.01 * diameter of central helium channel in TF winding (m)
fcutfsu  = 0.55771 * copper fraction of cable conductor (TF coils)
