* JUSTIFICATION: USetup looking at figure 3.2 for G.Voss milestone report

d_vv_top = 0.3
* DESCRIPTION:   top vaccum vessel thickness(m)
* JUSTIFICATION: Set to match outboard build

d_vv_bot = 0.3
* DESCRIPTION:   Bottom (and top for double null) vaccum vessel thickness
* JUSTIFICATION: DEMO baseline double layer VV thickness

i_r_cp_top = 2
* DESCRIPTION:   Switch selecting the TF CP is parametrization 
* =  0 : r_cp_top is set by the plasma shape
* =  1 : r_cp_top is a user input
* =  2 : r_cp_top is set using the CP top and midplane CP radius ratio
* JUSTIFICATION: The TF CP top radius is a iteration variable

*drtop =  
* DESCRIPTION:   Centrepost taper maximum radius adjustment (m)
* JUSTIFICATION: Not yet defined.

*dztop =  
* DESCRIPTION:   Centrepost taper height adjustment (m)
* JUSTIFICATION: Not yet defined.

*r_cp_top =  
* DESCRIPTION:   Top CP outer radius (ST only) (m) 
* JUSTIFICATION: Calculated in-situ

*f_r_cp = 1.426
* DESCRIPTION:   Fraction between the top and the midplane CP TF outer radius 
* JUSTIFICATION: From G. Voss SPR initial design. The reason PROCESS is not used
*                to set the CP radius is partially the TF upper part must give
*                space for internal PF coils and its shielding.

*----------*
* Cryostat *
*----------*

*clhsf =  
* DESCRIPTION:   Cryostat lid height scaling factor (m)
* JUSTIFICATION: Not scaling cryostat height.

*ddwex = 
* DESCRIPTION:   Cryostat wall thickness (m)
* JUSTIFICATION: Not scaling cryostat height.

*rpf2dewar = 
* DESCRIPTION:   radial distance between outer edge of largest (`ipfloc=3`) PF coil (or stellarator
* modular coil) and cryostat [m])
* JUSTIFICATION: Not scaling cryostat distance.

*___________________________________________________________________________________________________________________________________________________________________________________________________________________________*
*--------------------First wall, blanket, shield settings-------------------------------------------------------------------------------------------------------------------------------------------------------------------*
*‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾*

fwbsshape = 1
* DESCRIPTION:   FW, Blanket, Shield & VV Shape (1: D-shaped (Cylinder Inboard & Ellipse Outboard))
* JUSTIFICATION: Unknown, tapered centrepost may justify ellises (option 2)

primary_pumping = 3
* DESCRIPTION:   Switch for Pumping Power for Primary Coolant (mechanical power only and peak first wall
*   temperature is only calculated if primary_pumping=2):
*    =0 User sets pump power directly (htpmw_blkt, htpmw_fw, htpmw_div, htpmw_shld)
*    =1 User sets pump power as a fraction of thermal power (fpumpblkt, fpumpfw, fpumpdiv, fpumpshld)
*    =2 Mechanical pumping power is calculated
*    =3 Mechanical pumping power is calculated using specified pressure drop
* JUSTIFICATION: Used for He cooling.  Pressure drop is default value and may be wrong

ipump = 0
* DESCRIPTION:   Switch for whether the FW and BB are on the same pump system
* i.e. do they have the same primary coolant or not
* =0    FW and BB have the same primary coolant, flow = FWin->FWout->BBin->BBout
* =1    FW and BB have the different primary coolant and are on different pump systems
* JUSTIFICATION: Not yet set, assuming default MAY BE BROKEN

*~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~

*htpmw_blkt =  
* DESCRIPTION:   Blanket coolant mechanical pumping power (MW)
* JUSTIFICATION: Not used as, primary_pumping is not = 0

*htpmw_div = 
* DESCRIPTION:   Divertor coolant mechanical pumping power (MW)
* JUSTIFICATION: Not used as, primary_pumping is not = 0

*htpmw_fw = 
* DESCRIPTION:   First wall coolant mechanical pumping power (MW)
* JUSTIFICATION: Not used as, primary_pumping is not = 0

*htpmw_shld = 
* DESCRIPTION:   Shield and vacuum vessel coolant mechanical pumping power (MW)
* JUSTIFICATION: Not used as, primary_pumping is not = 0

*~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~

*fpumpfw = 0.025 * 0.01 * 0.005
* DESCRIPTION:   fraction of total first wall thermal power required to drive the FW coolant
* JUSTIFICATION: Liquid metal pumping power (if primary_pumping == 1)

*fpumpshld = 0.025 * 0.01 * 0.005
* DESCRIPTION:   fraction of total shield thermal power required to drive the shield coolant
* JUSTIFICATION: Liquid metal pumping power (if primary_pumping == 1)

*fpumpblkt = 0.025 * 0.01 * 0.005
* DESCRIPTION:   fraction of total blanket thermal power required to drive the blanket
* JUSTIFICATION: Liquid metal pumping power (if primary_pumping == 1)

*fpumpdiv = 0.025 * 0.01 * 0.005
* DESCRIPTION:   fraction of total divertor thermal power required to drive the divertor
* JUSTIFICATION: Liquid metal pumping power (if primary_pumping == 1)

*~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~

*emult = 
* DESCRIPTION:   Energy multiplication in blanket and shield
* JUSTIFICATION: Not yet set

fw_armour_thickness = 0.002
* DESCRIPTION:   First wall armour thickness [m] (default = 0.005)
* JUSTIFICATION: Set from CML5 TD-0017694

*fvoldw = 
* DESCRIPTION:   Area coverage factor for vacuum vessel volume (default = 1.74)
* JUSTIFICATION: Not scaling VV volume

*etaiso = 
* DESCRIPTION:   Isentropic efficiency of FW and blanket coolant pumps (default = 0.85)
* JUSTIFICATION: Not set as not used

*fdiv = 
* DESCRIPTION:   Solid angle fraction taken by one divertor
* JUSTIFICATION: Not yet set

*~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~ First Wall ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~*
*‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾

afw = 0.01
* DESCRIPTION:   Radius of first wall cooling channels [m] (default = 0.006)
* JUSTIFICATION: Changed as per TD-0017955 CML 5 review. NEED TO CHECK

fw_wall = 0.015
* DESCRIPTION:   Wall thickness of first wall coolant channels [m] (default = 0.003)
* JUSTIFICATION: Changed as per TD-0017955 CML 5 review. NEED TO CHECK

pitch = 0.029
* DESCRIPTION:   Pitch of first wall cooling channels [m] (default = 0.02)
* JUSTIFICATION: CAD from James Lilburne. 26/10/23

fwinlet = 673.15
* DESCRIPTION:   Inlet temperature of first wall coolant [K] (default = 573.0)
* JUSTIFICATION: Not yet set.

fwoutlet = 873.15
* DESCRIPTION:   Outlet temperature of first wall coolant (K) (default = 823.0)
* JUSTIFICATION: Not yet set.

*fwpressure = 8.2D6
* DESCRIPTION:   First wall coolant pressure [Pa] (`secondary_cycle>1`) (default = 15.5D6)
* JUSTIFICATION: From Ethan Flynn 6/11/23

fwcoolant = helium 
* DESCRIPTION:   switch for first wall coolant (can be different from blanket coolant) (default = helium):
* 'helium'
* 'water'
* JUSTIFICATION: Not yet set.

*roughness = 
* DESCRIPTION:   First wall channel roughness epsilon [m] (default = 1.0D-6)
* JUSTIFICATION: Not yet set.

*ixc = 114
fw_channel_length = 12.0
*boundl(114) = 
*boundu(114) = 
* DESCRIPTION:   Length of a single first wall channel (all in parallel) [m] (default = 4.0)
* (`iteration variable 114`, useful for `constraint equation 39`) 
* JUSTIFICATION: Value from James 

*fwclfr = 
* DESCRIPTION:   First wall coolant fraction (calculated if `lpulse=1` or `ipowerflow=1`)
* JUSTIFICATION: Not using ipowerflow = 1

*fhcd = 
* DESCRIPTION:   Area fraction covered by heating/current drive apparatus plus diagnostics
* JUSTIFICATION: Not yet set

*~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~ Blanket ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~*
*‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾

iblanket = 1
* DESCRIPTION:  Switch for blanket model:
* =1 CCFE HCPB model
* =2 KIT HCPB model
* =3 CCFE HCPB model with Tritium Breeding Ratio calculation
* =4 KIT HCLL model
* =5 DCLL model -  no nutronics model included (in development) please check/choose values for
*                  'dual-coolant blanket' fractions (provided in this file).
*                  please use primary_pumping = 0 or 1.
* JUSTIFICATION: Assuming DCLL blanket

*iblanket_thickness = 
* DESCRIPTION:  Blanket thickness switch (Do not set blnkith, blnkoth, fwith or fwoth when `iblanket=3`):
*=1 thin    0.53 m inboard, 0.91 m outboard
*=2 medium  0.64 m inboard, 1.11 m outboard
*=3 thick   0.75 m inboard, 1.30 m outboard
* JUSTIFICATION: Not used, setting blanket thickness directly

iblnkith = 0
* DESCRIPTION:   switch for inboard blanket:
*  =0 No inboard blanket (blnkith=0.0)
*  =1 Inboard blanket present
* Needs to be set when using DCLL
* JUSTIFICATION: Not yet set.

ims = 1
* DESCRIPTION:   Switch for Multi Module Segment (MMS) or Single Modle Segment (SMS) (default = 0)
* =0    MMS
* =1    SMS
* JUSTIFICATION: Not yet set.

nblktmodpo = 8
* DESCRIPTION:   Number of outboard blanket modules in poloidal direction (`secondary_cycle>1`)(default = 8)
* JUSTIFICATION: Middleton-Gear, David 27/10 11:06

nblktmodto = 32
* DESCRIPTION:   Number of outboard blanket modules in toroidal direction (`secondary_cycle>1`)(default =48)
* JUSTIFICATION: Middleton-Gear, David 27/10 11:06

*nblktmodpi = 
* DESCRIPTION:   Number of inboard blanket modules in poloidal direction (`secondary_cycle>1`)(default = 7)
* JUSTIFICATION: Not set as not used

*nblktmodti = 
* DESCRIPTION:   Number of inboard blanket modules in toroidal direction (`secondary_cycle>1`)(default = 32)
* JUSTIFICATION: Not set as not used

*inlet_temp = 400
* DESCRIPTION:   Inlet temperature of blanket coolant  [K] (`secondary_cycle>1`)
* JUSTIFICATION: FW and BB on same loop so not set here

*outlet_temp = 600
* DESCRIPTION:   Outlet temperature of blanket coolant [K] (`secondary_cycle>1`)
* input if `coolwh=1` (helium)
* calculated if `coolwh=2` (water)
* JUSTIFICATION: FW and BB on same loop so not set here

*blpressure = 
* DESCRIPTION:   Blanket coolant pressure [Pa] (`secondary_cycle>1`) (default = 15.5D6)
* JUSTIFICATION: Not yet set

*~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~

*icc = 52
* DESCRIPTION:   Constraint equation for tritium breeding ratio lower limit
* JUSTIFICATION: Turned off, do not care about minimum TBR.
* VARIABLES:     tbrmin minimum tritium breeding ratio (If iblanket=1, tbrmin=minimum 5-year time-averaged tritium breeding ratio),  tbr calculated in situ

*tbrmin = 
* DESCRIPTION:   Minimum tritium breeding ratio (`constraint equation 52`) (default = 1.1)
* JUSTIFICATION: Not using icc = 52

*~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~

*icc = 55
* DESCRIPTION:   Constraint equation for helium concentration in vacuum vessel upper limit (iblnaket = 2 only (KIT HCPB))
* JUSTIFICATION: Turned off, do not care He concentration.
* VARIABLES:     iblanket,vvhealw (allowed maximum helium concentration in vacuum vessel at end of plant life (appm) (iblanket =2)),  vvhemax calculated in situ

*vvhealw = 
* DESCRIPTION:   Allowed maximum helium concentration in vacuum vessel at end of plant life (appm)
*(`iblanket =2`) (`constraint equation 55`)
* JUSTIFICATION: Not using icc = 55

*~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~

*inuclear = 
* DESCRIPTION:   Switch for nuclear heating in the coils (default = 0)
* =0 Frances Fox model (default)
* =1 Fixed by user (qnuc)
* JUSTIFICATION: Not yet set. 

*qnuc = 
* DESCRIPTION:   nuclear heating in the coils (W)
* JUSTIFICATION: Not yet set. 

*~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
*-----------*
* CCFE HCPB *   * Set iblanket = 1 *
*-----------*

breeder_multiplier = 0.124
* DESCRIPTION: combined breeder/multipler fraction of blanket by volume
* JUSTIFICATION: To match volume fraction from DEMO 2017 HCPB design

breeder_f = 0.37
* DESCRIPTION: Volume of Li4SiO4 / (Volume of Be12Ti + Li4SiO4)
* JUSTIFICATION: To match volume fraction from DEMO 2017 HCPB design

*li6enrich = 
* DESCRIPTION:   Lithium-6 enrichment of breeding material (%) (HCPB)
* JUSTIFICATION: Not using HCPB model 

*vfcblkt = 
* DESCRIPTION: He coolant fraction of blanket by volume (`iblanket= 1,3` (CCFE HCPB))
* JUSTIFICATION: Not set as not using HCPB

*vfpblkt = 
* DESCRIPTION: He purge gas fraction of blanket by volume (`iblanket= 1,3` (CCFE HCPB))
* JUSTIFICATION: Not set as not using HCPB

*vfshld = 
* DESCRIPTION:   Coolant void fraction in shield (HCPB only)
* JUSTIFICATION: Not set as not using iblanket =1/3

*vfblkt = 
* DESCRIPTION:   Coolant void fraction in blanket (iblanket = 1), (default = 0.25)
* JUSTIFICATION: Not yet set

t_in_bb = 673.15D0
* DESCRIPTION:   Temperature in FW and blanket coolant at blanket entrance (`primary_pumping=3`) [K] (Default value in code 573.13D0)
* JUSTIFICATION: Design Spec

t_out_bb = 873.15D0
* DESCRIPTION:   Temperature in FW and blanket coolant at blanket exit (`primary_pumping=3`) [K] (Default value in code 773.13D0)
* JUSTIFICATION: Design Spec

dp_he = 4.3D5
* DESCRIPTION:   Pressure drop in FW and blanket coolant including heat exchanger and pipes (`primary_pumping=3`) [Pa] (Default value in code 5.5D5)
* JUSTIFICATION: Design Spec

*p_he = 
* DESCRIPTION:   Pressure in FW and blanket coolant at pump exit (Default value in code 8D6)
* JUSTIFICATION: Not yet set

*----------*
* KIT HCPB *   * Set iblanket = 2 *
*----------*

*hcdportsize = 
* DESCRIPTION:   switch for size of heating/current drive ports (`iblanket=2` (KIT HCPB)):
* =1 'small'
* =2 'large'
* JUSTIFICATION: Not using iblanket = 2 

*fblbe = 
* DESCRIPTION:   Beryllium fraction of blanket by volume (if `iblanket=2`, is Be fraction of breeding zone)
* JUSTIFICATION: Not set. Not using iblanket = 2

*fblhebmi = 
* DESCRIPTION:   Helium fraction of inboard blanket box manifold by volume (`iblanket=2` (KIT HCPB))
* JUSTIFICATION: Not set. Not using iblanket = 2

*fblhebmi = 
* DESCRIPTION:   Helium fraction of inboard blanket box manifold by volume (`iblanket=2` (KIT HCPB))
* JUSTIFICATION: Not set. Not using iblanket = 2

*fblhebmo = 
* DESCRIPTION:   Helium fraction of outboard blanket box manifold by volume (`iblanket=2` (KIT HCPB))
* JUSTIFICATION: Not set. Not using iblanket = 2

*fblhebpi = 
* DESCRIPTION:   Helium fraction of inboard blanket back plate by volume (`iblanket=2` (KIT HCPB))
* JUSTIFICATION: Not set. Not using iblanket = 2

*fblhebpo = 
* DESCRIPTION:   Helium fraction of outboard blanket back plate by volume (`iblanket=2` (KIT HCPB))
* JUSTIFICATION: Not set. Not using iblanket = 2

*fblbreed = 
* DESCRIPTION:   Breeder fraction of blanket breeding zone by volume (`iblanket=2` (KIT HCPB))
* JUSTIFICATION: Not used as iblanket is not 2

*fblss = 
* DESCRIPTION:   KIT blanket model: steel fraction of breeding zone
* JUSTIFICATION: Not using kit blanket, not set

*------*
* DCLL *   * Set iblanket = 5 *
*------*

i_bb_liq = 1
* DESCRIPTION: Switch for Liquid Metal Breeder Material
*  =0   PbLi
*  =1   Li 
* JUSTIFICATION: Not yet set assuming default = 0

icooldual = 1
* DESCRIPTION: Switch to specify whether breeding blanket is single-cooled or dual-coolant.
* =0    Single coolant used for FW and Blanket (H2O or He). Solid Breeder.
* =1    Single coolant used for FW and Blanket (H2O or He). Liquid metal breeder
*        circulted for tritium extraction.
* =2    Dual coolant: primary coolant (H2O or He) for FW and blanket structure;
*       secondary coolant is self-cooled liquid metal breeder. 
* JUSTIFICATION: Not yet set assuming default = 0

ifci = 2
* DESCRIPTION:Switch for Flow Channel Insert (FCI) type if liquid metal breeder blanket.
* =0    Thin conducting walls, default electrical conductivity (bz_channel_conduct_liq) is Eurofer
* =1    Insulating Material, assumed perfect electrical insulator, default density (den_ceramic) is for SiC
* =2    Insulating Material, electrical conductivity (bz_channel_conduct_liq) is input (default Eurofer),
* default density (den_ceramic) is for SiC
* JUSTIFICATION: Not yet set assuming default = 0

*bz_channel_conduct_liq = 
* DESCRIPTION:   Liquid metal coolant/breeder thin conductor or FCI wall conductance [A V^-1 m^-1] (default = 8.33D5)
* JUSTIFICATION: Not yet set

inlet_temp_liq = 872.0
* DESCRIPTION:   Inlet temperature for blanket liquid metal [K]
* JUSTIFICATION: Not set as not used

* TEMPERATURES CANNOT BE THE SAME

outlet_temp_liq = 873.0
* DESCRIPTION:   Outlet temperature for blanket liquid metal [K]
* JUSTIFICATION: Not set as not used

*f_nuc_pow_bz_struct = 
* DESCRIPTION:   For a dual-coolant blanket, fraction of BZ power cooled by primary coolant (default = 0.34)
* JUSTIFICATION: Not yet set

blpressure_liq = 1.0D6
* DESCRIPTION:   blanket liquid metal breeder/coolant pressure [Pa] (default = 1.7D6)
* JUSTIFICATION: Not yet set

n_liq_recirc = 1
* DESCRIPTION:   Number of liquid metal breeder recirculations per day, for use with icooldual=1 (default = 10)
* JUSTIFICATION: Not yet set

*pnuc_fw_ratio_dcll = 
* DESCRIPTION:   For a dual-coolant blanket, ratio of FW/Blanket nuclear power as fraction of total (default = 0.14)
* JUSTIFICATION: Not yet set

*~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~ Shield ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~*
*‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾

*fvolsi = 
* DESCRIPTION:   Area coverage factor for inboard shield volume (default = 1.0)
* JUSTIFICATION: Not scalling shield volume

*fvolso = 
* DESCRIPTION:   Area coverage factor for outboard shield volume (default = 1.0)
* JUSTIFICATION: Not scalling shield volume

*~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~ First Wall Loads ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
*‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾

peakfactrad = 1.0
* DESCRIPTION:   Radiation wall load peacking factor
* JUSTIFICATION: We consider an average wall load value as a limit

*peaking_factor = 
* DESCRIPTION:   peaking factor for first wall heat loads. (Applied separately to  (default = 1.0)
*inboard and outboard loads. Applies to both neutron and surface loads. Only used to calculate peak 
*temperature - not the coolant flow rate.) 
* JUSTIFICATION: Not yet set.

*~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~

*icc = 8
* DESCRIPTION:   Neutron wall load upper limit
* JUSTIFICATION: Turned off, dot care about wall load
* VARIABLES:     wallmw calculated in-situ

*iwalld = 2
* DESCRIPTION:   Switch for neutron wall load calculation (default = 1)
* =1 use scaled plasma surface area
* =2 use first wall area directly
* JUSTIFICATION: Not set, assuming default value

*ixc = 14
*fwalld = 0.99
*boundl(14) = 0.99
*boundu(14) = 1.0 
* DESCRIPTION:   f-value for maximum neutron wall load
* JUSTIFICATION: Used with icc=8 to enforce wall load limit               

*walalw = 
* DESCRIPTION:   Allowable neutron wall-load (MW/m2)
* JUSTIFICATION: Used with icc=8 to enforce wall load limit

*~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~

icc = 67
* DESCRIPTION:   Upper limit on radiation wall load
* JUSTIFICATION: To avoid melting the first wall
* VARIABLES:     peakradwallload calculated in-situ 

maxradwallload = 0.8
* DESCRIPTION:   Peak radiation wall load (MW/m^2) 
* JUSTIFICATION: Value use for conservative PAIV run
*                Zsolt Vizvary

ixc = 116
fradwall = 1.0
boundl(116) = 0.01
boundu(116) = 1.0
* DESCRIPTION:   f-value for upper limit on radiation wall load
* JUSTIFICATION: just a 0.001 to 1. variation. The peaking factor actually sets the limit

*ffwal = 
* DESCRIPTION:   Wall load fiddle factor
* JUSTIFICATION: Not scaling wall load. Used when iwalld=1

*~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~

*icc = 39
* DESCRIPTION:   Constraint equation for first wall temperature upper limit
* JUSTIFICATION: Turned off, do not care about FW temperature
* VARIABLES:     tpeak (K) calculated in-situ

*tfwmatmax = 
* DESCRIPTION:   Maximum temperature of first wall material [K] (`secondary_cycle>1`)(default = 823)
* JUSTIFICATION: Not set as not used

*________________________________________________________________________________________________________________________________________________________________________________________________________________*
*---------------------------Heating & Current Drive--------------------------------------------------------------------------------------------------------------------------------------------------------------*
*‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾*

irfcd = 1
* DESCRIPTION:   Switch for current drive calculation
* JUSTIFICATION: Consistency equation, should always be on.

*~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
* This should apply to all heating systems but need to check

*icc = 40
* DESCRIPTION:   Constraint equation for auxiliary power lower limit
* JUSTIFICATION: Turned off, do not care about auxiliary power lower limit 
* VARIABLES:     pinjmw (MW) calculated in-situ

*auxmin =  
* DESCRIPTION:   Minimum required auxiliary power (MW)
* JUSTIFICATION: Turned off, not using icc = 40

*ixc = 64
*fauxmn =  
*boundl(64) = 
*boundu(64) = 
* DESCRIPTION:   f-value for minimum auxiliary power (`constraint equation 40`, `iteration variable 64`)
* JUSTIFICATION: Turned off, not using icc = 40

*~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
*icc = 37
* DESCRIPTION:   Constraint equation for current drive gamma upper limit
* JUSTIFICATION: Turned off, do not care about maximum current drive gamma
* VARIABLES:     gamcd(1.0e20 A/W-m2) calculated in-situ

*gammax =  
* DESCRIPTION:   Maximum current drive gamma (icc = 37)
* JUSTIFICATION: Turned off, not using icc = 37 

*~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~ Primary H&CD System ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
*‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾

iefrf = 13
* DESCRIPTION   Switch for Current Drive Efficiency Model (10: ECRH User Input gamma)
* 1 Fenstermacher Lower Hybrid
* 2 Ion Cyclotron current drive
* 3 Fenstermacher ECH
* 4 Ehst Lower Hybrid
* 5 ITER Neutral Beam
* 6 new Culham Lower Hybrid model
* 7 new Culham ECCD model
* 8 new Culham Neutral Beam model
* 9 RFP option removed in PROCESS (issue #508)
* 10 ECRH user input gamma
* 11 ECRH "HARE" model (E. Poli, Physics of Plasmas 2019)
* 12 EBW scaling (S. Freethy)
* JUSTIFICATION: Design choice

*~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
icc = 30
* DESCRIPTION:   Injection Power Upper Limit
* JUSTIFICATION: Limit for plasma stability
* VARIABLES:     pinjmw (total auxiliary injected power (MW)) summed from all injected power sources

*ixc = 46
fpinj = 1.0
*boundl(46) = 0.7
*boundu(46) = 1.0
* DESCRIPTION:   f-value for injected power variation range
* JUSTIFICATION: Setup to allow the injected power to vary

pinjalw = 150.0 
* DESCRIPTION:   Maximum Allowable Value for Injected Power (MW) (icc=30)
* JUSTIFICATION: Set to match JETTO

*~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~

*ixc = 11
*pheat = 
*boundl(11) = 
*boundu(11) = 
* DESCRIPTION:   Heating power not used for C.D. (MW)
* JUSTIFICATION: Not used, ECRH will always drive current 

feffcd = 1.0
* DESCRIPTION:   Current Drive Efficiency Fudge Factor
* JUSTIFICATION: Default, no change

*~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~ Secondary H&CD System ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
*‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾‾

*iefrffix = 
* DESCRIPTION:   Switch for 2nd current drive efficiency model
* JUSTIFICATION: Not used, ECRH only

*pinjfixmw = 
* DESCRIPTION:   Secondary auxiliary injection power (MW)
* JUSTIFICATION: Not used, ECRH only

